product_family_id,season,nivel,color_group,color_intensity,fit,size_lookiero
SHIRT,7,2,yellow,intenso,straight,S
SHIRT,7,2,blue,oscuro,straight,L
SHIRT,7,2,blue,oscuro,straight,M
SHIRT,7,2,brown,suave,straight,L
SHIRT,7,2,pink,suave,straight,S
SHIRT,7,2,pink,suave,straight,XL
SHIRT,7,2,black,oscuro,straight,L
SHIRT,7,2,black,oscuro,straight,M
SHIRT,7,2,black,oscuro,straight,S
SHIRT,7,2,black,oscuro,straight,XL
SHIRT,7,2,brown,suave,straight,M
SHIRT,7,2,brown,suave,straight,S
SHIRT,7,2,brown,suave,straight,XL
SHIRT,7,2,yellow,intenso,straight,XL
SHIRT,7,2,blue,oscuro,straight,XL
SHIRT,7,2,blue,oscuro,straight,S
PANT,7,1,green,oscuro,straight,XL
PANT,7,1,green,oscuro,straight,S
PANT,7,1,green,oscuro,straight,L
PANT,7,1,green,oscuro,straight,M
PANT,7,1,green,oscuro,straight,XS
PANT,7,1,green,oscuro,straight,XXL
PANT,7,1,brown,suave,straight,L
PANT,7,1,brown,suave,straight,M
PANT,7,1,brown,suave,straight,S
PANT,7,1,brown,suave,straight,XL
PANT,7,1,brown,suave,straight,XS
PANT,7,1,brown,suave,straight,XXL
SHIRT,7,2,green,intenso,straight,XS
SHIRT,7,2,green,intenso,straight,XL
SHIRT,7,2,green,intenso,straight,L
SHIRT,7,2,green,intenso,straight,M
SHIRT,7,2,green,intenso,straight,S
TOP,7,2,yellow,intenso,straight,M
TOP,7,2,yellow,intenso,straight,S
TOP,7,2,yellow,intenso,straight,L
TOP,7,2,white,claro,straight,L
TOP,7,2,white,claro,straight,M
TOP,7,2,white,claro,straight,S
SKIRT,7,1,brown,oscuro,straight,L
SKIRT,7,1,brown,oscuro,straight,M
SKIRT,7,1,brown,oscuro,straight,S
SKIRT,7,1,brown,oscuro,straight,XL
JEANS,7,1,blue,intenso,straight,L
JEANS,7,1,blue,intenso,straight,M
JEANS,7,1,blue,intenso,straight,S
JEANS,7,1,blue,intenso,straight,XL
JEANS,7,1,pink,intenso,straight,M
JEANS,7,1,blue,intenso,straight,XS
JEANS,7,1,pink,intenso,straight,L
JEANS,7,1,pink,intenso,straight,XL
JEANS,7,1,pink,intenso,straight,XS
JEANS,7,1,pink,intenso,straight,S
JEANS,7,1,yellow,intenso,tight,M
JEANS,7,1,yellow,intenso,tight,S
JEANS,7,1,yellow,intenso,tight,L
JEANS,7,1,yellow,intenso,tight,XL
SHIRT,7,2,blue,oscuro,straight,XL
SHIRT,7,2,blue,oscuro,straight,L
SHIRT,7,2,blue,oscuro,straight,M
SHIRT,7,2,blue,oscuro,straight,S
SHIRT,7,2,blue,oscuro,straight,XS
SHIRT,7,2,pink,suave,straight,L
SHIRT,7,2,pink,suave,straight,M
SHIRT,7,2,pink,suave,straight,S
SHIRT,7,2,pink,suave,straight,XL
SHIRT,7,2,pink,suave,straight,XS
PANT,7,1,blue,claro,straight,L
PANT,7,1,blue,claro,straight,M
PANT,7,1,blue,claro,straight,S
PANT,7,1,blue,claro,straight,XL
PANT,7,1,blue,claro,straight,XS
PANT,7,1,blue,oscuro,straight,L
PANT,7,1,blue,oscuro,straight,M
PANT,7,1,blue,oscuro,straight,S
PANT,7,1,blue,oscuro,straight,XL
PANT,7,1,blue,oscuro,straight,X4XL
PANT,7,1,blue,oscuro,straight,XXL
PANT,7,1,blue,oscuro,straight,XXXL
PANT,7,1,blue,oscuro,straight,XS
PANT,7,1,blue,oscuro,tight,XXL
PANT,7,1,blue,oscuro,tight,L
PANT,7,1,blue,oscuro,tight,M
PANT,7,1,blue,oscuro,tight,S
PANT,7,1,blue,oscuro,tight,XL
PANT,7,1,blue,oscuro,tight,XS
PANT,7,1,blue,oscuro,tight,XXXL
SHIRT,7,2,blue,claro,loose,S
SHIRT,7,2,blue,claro,loose,L
SHIRT,7,2,blue,claro,loose,XL
SHIRT,7,2,blue,claro,loose,M
SHIRT,7,2,blue,claro,loose,XS
TOP,7,2,orange,intenso,straight,L
TOP,7,2,orange,intenso,straight,M
TOP,7,2,orange,intenso,straight,S
JACKET,7,3,grey,oscuro,loose,XS
JACKET,7,3,pink,intenso,loose,L
JACKET,7,3,pink,intenso,loose,XS
JACKET,7,3,grey,oscuro,loose,L
JACKET,7,3,grey,oscuro,loose,M
JACKET,7,3,grey,oscuro,loose,S
JACKET,7,3,green,oscuro,loose,L
JACKET,7,3,green,oscuro,loose,M
JACKET,7,3,green,oscuro,loose,S
JACKET,7,3,green,oscuro,loose,XS
JACKET,7,3,pink,intenso,loose,M
JACKET,7,3,pink,intenso,loose,S
SWEATSHIRT,7,2,brown,suave,straight,L
SWEATSHIRT,7,2,brown,suave,straight,M
SWEATSHIRT,7,2,brown,suave,straight,S
SWEATSHIRT,7,2,brown,suave,straight,XL
SWEATSHIRT,7,2,brown,suave,straight,XXL
SKIRT,7,1,white,claro,tight,L
SKIRT,7,1,white,claro,tight,M
SKIRT,7,1,white,claro,tight,S
SKIRT,7,1,white,claro,tight,XL
JACKET,7,3,brown,suave,loose,X4XL
JACKET,7,3,brown,suave,loose,XL
JACKET,7,3,brown,suave,loose,XXL
JACKET,7,3,brown,suave,loose,XXXL
JACKET,7,3,brown,suave,loose,L
SWEATSHIRT,7,2,yellow,intenso,straight,L
SWEATSHIRT,7,2,yellow,intenso,straight,M
SWEATSHIRT,7,2,yellow,intenso,straight,S
SWEATSHIRT,7,2,yellow,intenso,straight,XL
SWEATSHIRT,7,2,yellow,intenso,straight,XXL
TOP,7,2,green,oscuro,loose,L
TOP,7,2,black,oscuro,loose,L
TOP,7,2,black,oscuro,loose,M
TOP,7,2,black,oscuro,loose,S
TOP,7,2,black,oscuro,loose,XL
TOP,7,2,black,oscuro,loose,XS
TOP,7,2,green,oscuro,loose,M
TOP,7,2,green,oscuro,loose,XS
TOP,7,2,green,oscuro,loose,S
TOP,7,2,green,oscuro,loose,XL
SHIRT,7,2,brown,suave,loose,M
SHIRT,7,2,brown,suave,loose,L
SHIRT,7,2,brown,suave,loose,XL
SHIRT,7,2,black,oscuro,loose,L
SHIRT,7,2,black,oscuro,loose,M
SHIRT,7,2,black,oscuro,loose,XL
SHIRT,7,2,brown,suave,loose,S
SHIRT,7,2,black,oscuro,loose,S
JEANS,7,1,black,oscuro,tight,X4XL
TSHIRT,7,2,brown,suave,loose,S
TSHIRT,7,2,brown,suave,loose,XL
TSHIRT,7,2,brown,suave,loose,XS
TSHIRT,7,2,brown,suave,loose,L
TSHIRT,7,2,brown,suave,loose,M
TSHIRT,7,2,brown,suave,loose,XXL
TSHIRT,7,2,brown,suave,loose,XS
TSHIRT,7,2,brown,suave,loose,L
TSHIRT,7,2,brown,suave,loose,M
TSHIRT,7,2,brown,suave,loose,S
TSHIRT,7,2,brown,suave,loose,XL
TSHIRT,7,2,brown,suave,loose,XXL
TSHIRT,7,2,white,claro,straight,L
TSHIRT,7,2,white,claro,straight,M
TSHIRT,7,2,white,claro,straight,S
TSHIRT,7,2,white,claro,straight,XL
TSHIRT,7,2,blue,oscuro,straight,L
TSHIRT,7,2,blue,oscuro,straight,M
TSHIRT,7,2,blue,oscuro,straight,XL
TSHIRT,7,2,blue,oscuro,straight,S
TSHIRT,7,2,blue,oscuro,straight,XXL
SHIRT,7,2,white,claro,straight,S
SHIRT,7,2,white,claro,straight,XXL
SHIRT,7,2,white,claro,straight,M
SHIRT,7,2,white,claro,straight,L
SHIRT,7,2,white,claro,straight,XL
SHIRT,7,2,brown,suave,straight,XXL
SHIRT,7,2,brown,suave,straight,X4XL
SHIRT,7,2,brown,suave,straight,L
SHIRT,7,2,brown,suave,straight,XL
SHIRT,7,2,brown,suave,straight,XXXL
SWEATER,7,2,blue,oscuro,straight,M
SWEATER,7,2,blue,oscuro,straight,S
DRESS,7,1,blue,intenso,straight,XXXL
DRESS,7,1,blue,intenso,straight,L
DRESS,7,1,blue,intenso,straight,X4XL
DRESS,7,1,blue,intenso,straight,XXL
DRESS,7,1,blue,intenso,straight,XL
PANT,7,1,blue,oscuro,straight,XXXL
PANT,7,1,black,oscuro,straight,L
PANT,7,1,black,oscuro,straight,XL
PANT,7,1,black,oscuro,straight,XXL
PANT,7,1,black,oscuro,straight,XXXL
PANT,7,1,blue,oscuro,straight,L
PANT,7,1,brown,claro,straight,L
PANT,7,1,brown,claro,straight,XL
PANT,7,1,brown,claro,straight,XXL
PANT,7,1,brown,claro,straight,XXXL
PANT,7,1,blue,oscuro,straight,XL
PANT,7,1,blue,oscuro,straight,XXL
DRESS,7,1,black,oscuro,straight,XXXL
DRESS,7,1,black,oscuro,straight,X4XL
DRESS,7,1,black,oscuro,straight,XL
DRESS,7,1,black,oscuro,straight,XXL
DRESS,7,1,black,oscuro,straight,L
SHIRT,7,2,black,oscuro,loose,L
SHIRT,7,2,black,oscuro,loose,M
SHIRT,7,2,black,oscuro,loose,S
SHIRT,7,2,black,oscuro,loose,XL
SHIRT,7,2,black,oscuro,loose,XS
TOP,7,2,green,claro,straight,L
TOP,7,2,green,claro,straight,M
TOP,7,2,green,claro,straight,S
TOP,7,2,green,claro,straight,XS
TOP,7,2,grey,oscuro,straight,L
TOP,7,2,grey,oscuro,straight,M
TOP,7,2,grey,oscuro,straight,S
TOP,7,2,grey,oscuro,straight,XS
TSHIRT,7,2,grey,oscuro,straight,XS
TSHIRT,7,2,brown,suave,straight,L
TSHIRT,7,2,brown,suave,straight,M
TSHIRT,7,2,grey,oscuro,straight,L
TSHIRT,7,2,grey,oscuro,straight,M
TSHIRT,7,2,grey,oscuro,straight,S
TSHIRT,7,2,brown,suave,straight,S
TSHIRT,7,2,brown,suave,straight,XS
JACKET,7,3,black,oscuro,loose,XXL
JACKET,7,3,black,oscuro,loose,XXXL
JACKET,7,3,black,oscuro,loose,XL
JACKET,7,3,black,oscuro,loose,L
JACKET,7,3,black,oscuro,loose,X4XL
SWEATSHIRT,7,2,white,claro,straight,L
SWEATSHIRT,7,2,white,claro,straight,M
SWEATSHIRT,7,2,white,claro,straight,S
SWEATSHIRT,7,2,white,claro,straight,XL
SWEATSHIRT,7,2,white,claro,straight,XXL
SKIRT,7,1,brown,oscuro,loose,M
SKIRT,7,1,brown,oscuro,loose,S
SKIRT,7,1,black,oscuro,loose,M
SKIRT,7,1,black,oscuro,loose,S
JEANS,7,1,blue,intenso,tight,XXXL
JEANS,7,1,blue,intenso,tight,XXL
JEANS,7,1,blue,intenso,tight,X4XL
JACKET,7,3,green,oscuro,tight,M
JACKET,7,3,green,oscuro,tight,L
JACKET,7,3,grey,claro,tight,M
JACKET,7,3,grey,claro,tight,XL
JACKET,7,3,grey,claro,tight,XS
JACKET,7,3,green,oscuro,tight,S
JACKET,7,3,green,oscuro,tight,XL
JACKET,7,3,green,oscuro,tight,XS
JACKET,7,3,grey,claro,tight,L
JACKET,7,3,blue,oscuro,tight,M
JACKET,7,3,blue,oscuro,tight,S
JACKET,7,3,blue,oscuro,tight,XL
JACKET,7,3,blue,oscuro,tight,XS
JACKET,7,3,blue,oscuro,tight,L
JACKET,7,3,grey,claro,tight,S
PANT,7,1,brown,claro,straight,L
PANT,7,1,brown,claro,straight,M
PANT,7,1,brown,claro,straight,S
CARDIGAN,7,2,yellow,intenso,straight,M
CARDIGAN,7,2,yellow,intenso,straight,S
CARDIGAN,7,2,red,oscuro,straight,XXL
CARDIGAN,7,2,blue,claro,straight,L
CARDIGAN,7,2,blue,claro,straight,M
CARDIGAN,7,2,blue,claro,straight,XL
CARDIGAN,7,2,red,oscuro,straight,XXXL
CARDIGAN,7,2,blue,claro,straight,XS
CARDIGAN,7,2,blue,claro,straight,XXL
CARDIGAN,7,2,blue,claro,straight,XXXL
CARDIGAN,7,2,yellow,intenso,straight,L
CARDIGAN,7,2,yellow,intenso,straight,XS
CARDIGAN,7,2,yellow,intenso,straight,XXL
CARDIGAN,7,2,orange,intenso,straight,XS
CARDIGAN,7,2,yellow,intenso,straight,XXXL
CARDIGAN,7,2,yellow,intenso,straight,XL
CARDIGAN,7,2,orange,intenso,straight,L
CARDIGAN,7,2,orange,intenso,straight,M
CARDIGAN,7,2,orange,intenso,straight,S
CARDIGAN,7,2,orange,intenso,straight,XL
CARDIGAN,7,2,orange,intenso,straight,XXXL
CARDIGAN,7,2,red,oscuro,straight,L
CARDIGAN,7,2,red,oscuro,straight,M
CARDIGAN,7,2,red,oscuro,straight,XL
CARDIGAN,7,2,red,oscuro,straight,XS
CARDIGAN,7,2,orange,intenso,straight,XXL
CARDIGAN,7,2,red,oscuro,straight,S
CARDIGAN,7,2,blue,claro,straight,S
SWEATER,7,2,blue,oscuro,straight,XS
SWEATER,7,2,blue,oscuro,straight,XXL
SWEATER,7,2,green,oscuro,straight,L
SWEATER,7,2,green,oscuro,straight,M
SWEATER,7,2,green,oscuro,straight,S
SWEATER,7,2,blue,oscuro,straight,L
SWEATER,7,2,blue,oscuro,straight,M
SWEATER,7,2,blue,oscuro,straight,XL
SWEATER,7,2,green,oscuro,straight,XL
SWEATER,7,2,green,oscuro,straight,XS
SWEATER,7,2,green,oscuro,straight,XXL
SWEATER,7,2,brown,suave,straight,L
SWEATER,7,2,brown,suave,straight,M
SWEATER,7,2,brown,suave,straight,S
SWEATER,7,2,brown,suave,straight,XL
SWEATER,7,2,blue,oscuro,straight,S
SWEATER,7,2,brown,suave,straight,XS
SWEATER,7,2,brown,suave,straight,XXL
TSHIRT,7,2,blue,intenso,loose,XS
TSHIRT,7,2,blue,intenso,loose,M
TSHIRT,7,2,blue,intenso,loose,S
TSHIRT,7,2,blue,intenso,loose,XL
TSHIRT,7,2,yellow,intenso,loose,L
TSHIRT,7,2,yellow,intenso,loose,M
TSHIRT,7,2,yellow,intenso,loose,S
TSHIRT,7,2,yellow,intenso,loose,XL
TSHIRT,7,2,black,oscuro,loose,S
TSHIRT,7,2,black,oscuro,loose,XL
TSHIRT,7,2,black,oscuro,loose,XS
TSHIRT,7,2,black,oscuro,loose,XXL
TSHIRT,7,2,blue,intenso,loose,L
TSHIRT,7,2,black,oscuro,loose,M
TSHIRT,7,2,black,oscuro,loose,L
TSHIRT,7,2,blue,intenso,loose,XXL
TSHIRT,7,2,yellow,intenso,loose,XS
TSHIRT,7,2,yellow,intenso,loose,XXL
DRESS,7,1,black,oscuro,straight,L
DRESS,7,1,black,oscuro,straight,M
DRESS,7,1,black,oscuro,straight,S
DRESS,7,1,red,intenso,straight,L
DRESS,7,1,red,intenso,straight,M
DRESS,7,1,red,intenso,straight,S
SHIRT,7,2,black,oscuro,loose,S
SHIRT,7,2,black,oscuro,loose,M
TSHIRT,7,2,yellow,intenso,straight,S
TSHIRT,7,2,red,oscuro,straight,L
TSHIRT,7,2,red,oscuro,straight,M
TSHIRT,7,2,white,claro,straight,L
TSHIRT,7,2,white,claro,straight,M
TSHIRT,7,2,blue,oscuro,straight,S
TSHIRT,7,2,red,oscuro,straight,S
TSHIRT,7,2,yellow,intenso,straight,M
TSHIRT,7,2,white,claro,straight,S
TSHIRT,7,2,blue,oscuro,straight,L
TSHIRT,7,2,blue,oscuro,straight,M
TSHIRT,7,2,yellow,intenso,straight,L
TSHIRT,7,2,green,intenso,straight,L
TSHIRT,7,2,green,intenso,straight,S
TSHIRT,7,2,green,intenso,straight,XS
TSHIRT,7,2,green,intenso,straight,XL
TSHIRT,7,2,green,oscuro,straight,L
TSHIRT,7,2,green,oscuro,straight,M
TSHIRT,7,2,green,oscuro,straight,S
TSHIRT,7,2,green,oscuro,straight,XL
TSHIRT,7,2,green,oscuro,straight,XS
TSHIRT,7,2,green,intenso,straight,M
SHORT,7,1,red,oscuro,straight,XXL
SHORT,7,1,red,oscuro,straight,M
SHORT,7,1,red,oscuro,straight,XL
SHORT,7,1,red,oscuro,straight,L
SHORT,7,1,red,oscuro,straight,S
PANT,7,1,pink,intenso,straight,XL
PANT,7,1,pink,intenso,straight,XS
PANT,7,1,green,intenso,straight,M
PANT,7,1,green,intenso,straight,S
PANT,7,1,green,intenso,straight,XL
PANT,7,1,green,intenso,straight,XS
PANT,7,1,pink,intenso,straight,L
PANT,7,1,pink,intenso,straight,M
PANT,7,1,pink,intenso,straight,S
PANT,7,1,green,oscuro,straight,XL
PANT,7,1,green,oscuro,straight,XS
PANT,7,1,green,oscuro,straight,L
PANT,7,1,green,oscuro,straight,M
PANT,7,1,green,oscuro,straight,S
PANT,7,1,green,intenso,straight,L
JEANS,7,1,blue,oscuro,tight,XL
JEANS,7,1,blue,oscuro,tight,X4XL
JEANS,7,1,blue,oscuro,tight,XXL
JEANS,7,1,blue,oscuro,tight,XXXL
SKIRT,7,1,brown,suave,loose,L
SKIRT,7,1,brown,suave,loose,M
SKIRT,7,1,brown,suave,loose,S
SKIRT,7,1,brown,suave,loose,XS
JEANS,7,1,black,oscuro,tight,L
JEANS,7,1,black,oscuro,tight,M
JEANS,7,1,black,oscuro,tight,S
JEANS,7,1,black,oscuro,tight,XL
JEANS,7,1,black,oscuro,tight,XS
PANT,7,1,brown,claro,straight,S
PANT,7,1,brown,oscuro,straight,L
PANT,7,1,brown,oscuro,straight,M
PANT,7,1,brown,oscuro,straight,S
PANT,7,1,black,oscuro,straight,L
PANT,7,1,black,oscuro,straight,M
PANT,7,1,black,oscuro,straight,S
PANT,7,1,green,oscuro,straight,L
PANT,7,1,green,oscuro,straight,M
PANT,7,1,green,oscuro,straight,S
PANT,7,1,brown,claro,straight,L
PANT,7,1,brown,claro,straight,M
DRESS,7,1,green,oscuro,loose,L
DRESS,7,1,green,oscuro,loose,M
DRESS,7,1,green,oscuro,loose,S
DRESS,7,1,blue,oscuro,straight,M
DRESS,7,1,red,oscuro,straight,M
DRESS,7,1,blue,oscuro,straight,L
DRESS,7,1,blue,oscuro,straight,S
DRESS,7,1,red,oscuro,straight,L
DRESS,7,1,red,oscuro,straight,S
SKIRT,7,1,green,intenso,straight,XS
SKIRT,7,1,green,intenso,straight,L
SKIRT,7,1,green,intenso,straight,M
SKIRT,7,1,green,intenso,straight,S
DRESS,7,1,red,oscuro,straight,L
DRESS,7,1,red,oscuro,straight,XS
DRESS,7,1,red,oscuro,straight,S
DRESS,7,1,red,oscuro,straight,M
SHORT,7,1,brown,claro,straight,M
SHORT,7,1,brown,claro,straight,S
SHIRT,7,2,purple,suave,loose,S
SHIRT,7,2,purple,suave,loose,L
SHIRT,7,2,purple,suave,loose,M
SHIRT,7,2,purple,suave,loose,XL
TOP,7,2,brown,claro,straight,L
TOP,7,2,brown,oscuro,straight,L
TOP,7,2,brown,oscuro,straight,M
TOP,7,2,brown,oscuro,straight,S
TOP,7,2,yellow,intenso,straight,L
TOP,7,2,yellow,intenso,straight,S
TOP,7,2,yellow,intenso,straight,M
TOP,7,2,brown,claro,straight,M
TOP,7,2,brown,claro,straight,S
SHIRT,7,2,black,oscuro,oversize,M
SHIRT,7,2,brown,suave,oversize,L
SHIRT,7,2,black,oscuro,oversize,L
SHIRT,7,2,brown,suave,oversize,XS
SHIRT,7,2,black,oscuro,oversize,XS
SHIRT,7,2,brown,suave,oversize,M
SHIRT,7,2,brown,suave,oversize,S
SHIRT,7,2,black,oscuro,oversize,S
DRESS,7,1,blue,oscuro,straight,L
DRESS,7,1,blue,oscuro,straight,M
DRESS,7,1,blue,oscuro,straight,S
DRESS,7,1,blue,oscuro,straight,XS
DRESS,7,1,green,oscuro,straight,L
DRESS,7,1,green,oscuro,straight,XL
DRESS,7,1,green,oscuro,straight,XS
DRESS,7,1,green,oscuro,straight,XXL
DRESS,7,1,green,oscuro,straight,M
DRESS,7,1,green,oscuro,straight,S
JUMPSUIT,7,1,red,oscuro,tight,XXL
JUMPSUIT,7,1,red,oscuro,tight,L
JUMPSUIT,7,1,red,oscuro,tight,M
JUMPSUIT,7,1,red,oscuro,tight,S
JUMPSUIT,7,1,red,oscuro,tight,XL
JUMPSUIT,7,1,red,oscuro,tight,XS
JACKET,7,3,blue,oscuro,loose,L
JACKET,7,3,blue,oscuro,loose,M
JACKET,7,3,blue,oscuro,loose,S
TOP,7,2,white,claro,straight,L
TOP,7,2,brown,claro,straight,M
TOP,7,2,white,claro,straight,M
TOP,7,2,white,claro,straight,S
TOP,7,2,brown,claro,straight,L
TOP,7,2,brown,claro,straight,S
SHIRT,7,2,blue,claro,straight,L
SHIRT,7,2,blue,claro,straight,X4XL
SHIRT,7,2,blue,claro,straight,XL
SHIRT,7,2,blue,claro,straight,XXL
SHIRT,7,2,blue,claro,straight,XXXL
SKIRT,7,1,blue,oscuro,straight,S
SKIRT,7,1,blue,oscuro,straight,XL
SKIRT,7,1,blue,oscuro,straight,XS
SKIRT,7,1,green,intenso,straight,L
SKIRT,7,1,green,intenso,straight,M
SKIRT,7,1,green,intenso,straight,S
SKIRT,7,1,blue,oscuro,straight,M
SKIRT,7,1,green,intenso,straight,XL
SKIRT,7,1,green,intenso,straight,XS
SKIRT,7,1,blue,oscuro,straight,L
DRESS,7,1,black,oscuro,straight,L
DRESS,7,1,black,oscuro,straight,M
DRESS,7,1,black,oscuro,straight,S
DRESS,7,1,white,claro,straight,M
DRESS,7,1,white,claro,straight,S
DRESS,7,1,white,claro,straight,L
TOP,7,2,black,oscuro,straight,S
TOP,7,2,blue,oscuro,straight,L
TOP,7,2,blue,oscuro,straight,M
TOP,7,2,blue,oscuro,straight,S
TOP,7,2,blue,oscuro,straight,XS
TOP,7,2,black,oscuro,straight,L
TOP,7,2,black,oscuro,straight,M
TOP,7,2,black,oscuro,straight,XS
SWEATER,7,2,grey,claro,loose,S
SWEATER,7,2,blue,oscuro,loose,XXL
SWEATER,7,2,blue,oscuro,loose,XS
SWEATER,7,2,black,oscuro,loose,S
SWEATER,7,2,blue,oscuro,loose,L
SWEATER,7,2,blue,oscuro,loose,XL
SWEATER,7,2,black,oscuro,loose,M
SWEATER,7,2,grey,claro,loose,L
SWEATER,7,2,grey,claro,loose,M
SWEATER,7,2,grey,claro,loose,XL
SWEATER,7,2,grey,claro,loose,XXL
SWEATER,7,2,black,oscuro,loose,L
SWEATER,7,2,black,oscuro,loose,XL
SWEATER,7,2,grey,claro,loose,XS
SWEATER,7,2,blue,oscuro,loose,M
SWEATER,7,2,black,oscuro,loose,XXL
SWEATER,7,2,blue,oscuro,loose,S
SHIRT,7,2,brown,suave,straight,S
SHIRT,7,2,brown,suave,straight,L
SHIRT,7,2,brown,suave,straight,M
JEANS,7,1,grey,claro,tight,L
JEANS,7,1,grey,claro,tight,M
JEANS,7,1,grey,claro,tight,S
JEANS,7,1,grey,claro,tight,XL
JACKET,7,3,black,oscuro,loose,L
JACKET,7,3,black,oscuro,loose,M
JACKET,7,3,black,oscuro,loose,S
SHIRT,7,2,brown,claro,straight,L
SHIRT,7,2,brown,claro,straight,M
SHIRT,7,2,brown,claro,straight,S
TSHIRT,7,2,blue,claro,straight,XS
TSHIRT,7,2,brown,suave,straight,L
TSHIRT,7,2,brown,suave,straight,S
TSHIRT,7,2,brown,suave,straight,XL
TSHIRT,7,2,brown,suave,straight,XS
TSHIRT,7,2,blue,claro,straight,L
TSHIRT,7,2,black,oscuro,straight,S
TSHIRT,7,2,blue,claro,straight,M
TSHIRT,7,2,blue,claro,straight,S
TSHIRT,7,2,blue,claro,straight,XL
TSHIRT,7,2,black,oscuro,straight,L
TSHIRT,7,2,black,oscuro,straight,M
TSHIRT,7,2,black,oscuro,straight,XL
TSHIRT,7,2,black,oscuro,straight,XS
TSHIRT,7,2,brown,suave,straight,M
SKIRT,7,1,blue,intenso,tight,L
SKIRT,7,1,blue,intenso,tight,S
SKIRT,7,1,blue,intenso,tight,XL
SKIRT,7,1,blue,intenso,tight,XS
SKIRT,7,1,blue,intenso,tight,XXL
SKIRT,7,1,blue,intenso,tight,M
SKIRT,7,1,brown,claro,straight,XL
SKIRT,7,1,brown,claro,straight,XXL
SKIRT,7,1,brown,claro,straight,XXXL
SKIRT,7,1,brown,claro,straight,L
SKIRT,7,1,brown,claro,straight,X4XL
