product_family_id,season,nivel,color_group,color_intensity,fit,size_lookiero
SHIRT,9,2,green,oscuro,straight,XL
SHIRT,9,2,brown,suave,straight,XL
TSHIRT,9,2,black,oscuro,tight,L
TSHIRT,9,2,black,oscuro,tight,XL
TSHIRT,9,2,black,oscuro,tight,M
TSHIRT,9,2,black,oscuro,tight,XS
TSHIRT,9,2,brown,suave,tight,M
TSHIRT,9,2,brown,suave,tight,S
TSHIRT,9,2,brown,suave,tight,XL
TSHIRT,9,2,brown,suave,tight,XS
TSHIRT,9,2,brown,suave,tight,XXL
TSHIRT,9,2,black,oscuro,tight,S
TSHIRT,9,2,black,oscuro,tight,XXL
TSHIRT,9,2,brown,suave,tight,L
JACKET,9,3,black,oscuro,straight,L
JACKET,9,3,black,oscuro,straight,X4XL
JACKET,9,3,black,oscuro,straight,XXXL
JACKET,9,3,black,oscuro,straight,XXL
JACKET,9,3,black,oscuro,straight,XL
TOP,9,2,red,intenso,straight,M
TOP,9,2,red,intenso,straight,L
TOP,9,2,white,claro,straight,M
TOP,9,2,white,claro,straight,S
TOP,9,2,red,intenso,straight,S
TOP,9,2,white,claro,straight,L
DRESS,9,1,red,intenso,loose,L
DRESS,9,1,red,intenso,loose,M
DRESS,9,1,red,intenso,loose,S
TOP,9,2,white,claro,straight,M
TOP,9,2,blue,oscuro,straight,M
TOP,9,2,white,claro,straight,S
TOP,9,2,red,oscuro,straight,S
TOP,9,2,blue,oscuro,straight,L
TOP,9,2,green,intenso,straight,S
TOP,9,2,blue,oscuro,straight,S
TOP,9,2,red,oscuro,straight,M
TOP,9,2,white,claro,straight,L
TOP,9,2,black,oscuro,straight,L
TOP,9,2,black,oscuro,straight,M
TOP,9,2,black,oscuro,straight,S
TOP,9,2,red,oscuro,straight,L
TOP,9,2,green,intenso,straight,L
TOP,9,2,green,intenso,straight,M
SKIRT,9,1,red,intenso,straight,M
SKIRT,9,1,red,intenso,straight,S
SKIRT,9,1,red,intenso,straight,L
PANT,9,1,white,claro,straight,S
PANT,9,1,white,claro,straight,M
PANT,9,1,white,claro,straight,XS
PANT,9,1,white,claro,straight,XL
PANT,9,1,white,claro,straight,L
SHORT,9,1,blue,claro,straight,S
SHORT,9,1,blue,claro,straight,L
SHORT,9,1,blue,claro,straight,M
PANT,9,1,green,oscuro,tight,S
PANT,9,1,green,oscuro,tight,XL
PANT,9,1,green,oscuro,tight,M
PANT,9,1,black,oscuro,tight,L
PANT,9,1,black,oscuro,tight,M
PANT,9,1,black,oscuro,tight,S
PANT,9,1,black,oscuro,tight,XL
PANT,9,1,black,oscuro,tight,XS
PANT,9,1,green,oscuro,tight,XS
PANT,9,1,green,oscuro,tight,L
DRESS,9,1,red,intenso,straight,S
DRESS,9,1,red,intenso,straight,M
DRESS,9,1,red,intenso,straight,L
TOP,9,2,blue,claro,straight,S
TOP,9,2,blue,claro,straight,M
TOP,9,2,blue,claro,straight,XL
TOP,9,2,blue,claro,straight,L
PARKA,9,3,pink,intenso,tight,M
PARKA,9,3,brown,claro,tight,XXL
PARKA,9,3,pink,intenso,tight,XL
PARKA,9,3,blue,oscuro,tight,L
PARKA,9,3,blue,oscuro,tight,M
PARKA,9,3,green,oscuro,tight,XXL
PARKA,9,3,brown,claro,tight,S
PARKA,9,3,green,oscuro,tight,L
PARKA,9,3,brown,claro,tight,L
PARKA,9,3,blue,oscuro,tight,XL
PARKA,9,3,brown,claro,tight,XS
PARKA,9,3,blue,oscuro,tight,XXL
PARKA,9,3,pink,intenso,tight,XXL
PARKA,9,3,green,oscuro,tight,XL
PARKA,9,3,green,oscuro,tight,M
PARKA,9,3,green,oscuro,tight,XS
PARKA,9,3,green,oscuro,tight,S
PARKA,9,3,pink,intenso,tight,S
PARKA,9,3,blue,oscuro,tight,S
PARKA,9,3,blue,oscuro,tight,XS
PARKA,9,3,brown,claro,tight,XL
PARKA,9,3,brown,claro,tight,M
PARKA,9,3,pink,intenso,tight,L
PARKA,9,3,pink,intenso,tight,XS
SKIRT,9,1,brown,claro,tight,L
SKIRT,9,1,brown,claro,tight,XS
SKIRT,9,1,brown,claro,tight,S
SKIRT,9,1,brown,claro,tight,M
SKIRT,9,1,brown,claro,tight,XL
TOP,9,2,brown,oscuro,straight,XL
TOP,9,2,brown,oscuro,straight,S
TOP,9,2,brown,oscuro,straight,XS
TOP,9,2,blue,suave,straight,L
TOP,9,2,blue,suave,straight,S
TOP,9,2,brown,oscuro,straight,L
TOP,9,2,blue,suave,straight,XL
TOP,9,2,blue,suave,straight,XS
SKIRT,9,1,black,oscuro,straight,XXXL
SKIRT,9,1,black,oscuro,straight,L
SKIRT,9,1,black,oscuro,straight,X4XL
SKIRT,9,1,black,oscuro,straight,XXL
SKIRT,9,1,black,oscuro,straight,XL
TOP,9,2,blue,oscuro,straight,XXXL
TOP,9,2,blue,oscuro,straight,X4XL
TOP,9,2,blue,oscuro,straight,XXL
TOP,9,2,blue,oscuro,straight,L
TOP,9,2,blue,oscuro,straight,XL
JUMPSUIT,9,1,brown,claro,straight,XS
JUMPSUIT,9,1,brown,claro,straight,L
JUMPSUIT,9,1,brown,claro,straight,M
JUMPSUIT,9,1,brown,claro,straight,S
SKIRT,9,1,blue,oscuro,tight,M
SKIRT,9,1,blue,oscuro,tight,L
SKIRT,9,1,blue,oscuro,tight,S
SHIRT,9,2,black,oscuro,straight,XXXL
SHIRT,9,2,black,oscuro,straight,X4XL
JACKET,9,3,grey,suave,tight,XXXL
JACKET,9,3,grey,suave,tight,XS
JACKET,9,3,grey,suave,tight,M
JACKET,9,3,grey,suave,tight,XXL
JACKET,9,3,grey,suave,tight,XL
JACKET,9,3,grey,suave,tight,L
JACKET,9,3,grey,suave,tight,S
JEANS,9,1,green,oscuro,tight,S
JEANS,9,1,white,claro,tight,M
JEANS,9,1,white,claro,tight,XXXL
JEANS,9,1,white,claro,tight,S
JEANS,9,1,green,oscuro,tight,XXL
JEANS,9,1,green,oscuro,tight,M
JEANS,9,1,white,claro,tight,XXL
JEANS,9,1,white,claro,tight,L
JEANS,9,1,green,oscuro,tight,L
JEANS,9,1,white,claro,tight,XL
JEANS,9,1,green,oscuro,tight,XL
DRESS,9,1,black,oscuro,straight,S
DRESS,9,1,black,oscuro,straight,M
DRESS,9,1,black,oscuro,straight,L
DRESS,9,1,red,intenso,straight,M
DRESS,9,1,red,intenso,straight,L
DRESS,9,1,red,intenso,straight,S
SHIRT,9,2,blue,claro,straight,S
SHIRT,9,2,blue,claro,straight,L
SHIRT,9,2,blue,claro,straight,XS
SHIRT,9,2,blue,claro,straight,M
TOP,9,2,black,oscuro,straight,L
TOP,9,2,black,oscuro,straight,X4XL
TOP,9,2,black,oscuro,straight,XXL
TOP,9,2,black,oscuro,straight,XXXL
TOP,9,2,black,oscuro,straight,XL
JACKET,9,3,green,oscuro,loose,L
JACKET,9,3,green,oscuro,loose,M
JACKET,9,3,green,oscuro,loose,S
TSHIRT,9,2,yellow,intenso,tight,L
TSHIRT,9,2,yellow,intenso,tight,M
TSHIRT,9,2,yellow,intenso,tight,S
TSHIRT,9,2,yellow,intenso,tight,X4XL
TSHIRT,9,2,yellow,intenso,tight,XL
TSHIRT,9,2,yellow,intenso,tight,XXL
TSHIRT,9,2,yellow,intenso,tight,XXXL
TSHIRT,9,2,black,oscuro,tight,M
TSHIRT,9,2,black,oscuro,tight,S
TSHIRT,9,2,black,oscuro,tight,X4XL
TSHIRT,9,2,black,oscuro,tight,XL
TSHIRT,9,2,blue,intenso,tight,L
TSHIRT,9,2,blue,intenso,tight,M
TSHIRT,9,2,white,claro,tight,L
TSHIRT,9,2,white,claro,tight,M
TSHIRT,9,2,white,claro,tight,X4XL
TSHIRT,9,2,black,oscuro,tight,XXXL
TSHIRT,9,2,white,claro,tight,XL
TSHIRT,9,2,white,claro,tight,XXXL
TSHIRT,9,2,black,oscuro,tight,XXL
TSHIRT,9,2,black,oscuro,tight,L
TSHIRT,9,2,white,claro,tight,S
TSHIRT,9,2,white,claro,tight,XXL
TSHIRT,9,2,blue,intenso,tight,S
TSHIRT,9,2,blue,intenso,tight,X4XL
TSHIRT,9,2,blue,intenso,tight,XL
TSHIRT,9,2,blue,intenso,tight,XXL
TSHIRT,9,2,blue,intenso,tight,XXXL
JEANS,9,1,blue,intenso,tight,XXXL
JEANS,9,1,blue,intenso,tight,X4XL
JEANS,9,1,blue,intenso,tight,XL
JEANS,9,1,blue,intenso,tight,XXL
JACKET,9,3,blue,oscuro,straight,M
JACKET,9,3,brown,suave,straight,L
JACKET,9,3,brown,claro,straight,XL
JACKET,9,3,blue,oscuro,straight,L
JACKET,9,3,black,oscuro,straight,M
JACKET,9,3,blue,oscuro,straight,S
JACKET,9,3,blue,oscuro,straight,XL
JACKET,9,3,brown,claro,straight,S
JACKET,9,3,green,oscuro,straight,XL
JACKET,9,3,red,intenso,straight,M
JACKET,9,3,black,oscuro,straight,XL
JACKET,9,3,green,oscuro,straight,L
JACKET,9,3,brown,suave,straight,XL
JACKET,9,3,red,intenso,straight,L
JACKET,9,3,green,oscuro,straight,M
JACKET,9,3,brown,claro,straight,M
JACKET,9,3,green,oscuro,straight,S
JACKET,9,3,brown,suave,straight,S
JACKET,9,3,brown,suave,straight,M
JACKET,9,3,black,oscuro,straight,S
JACKET,9,3,brown,claro,straight,L
JACKET,9,3,black,oscuro,straight,L
JACKET,9,3,red,intenso,straight,S
JACKET,9,3,red,intenso,straight,XL
DRESS,9,1,green,intenso,straight,M
DRESS,9,1,green,intenso,straight,L
DRESS,9,1,green,intenso,straight,S
CARDIGAN,9,2,green,intenso,tight,L
CARDIGAN,9,2,yellow,intenso,tight,L
CARDIGAN,9,2,yellow,intenso,tight,M
CARDIGAN,9,2,yellow,intenso,tight,X4XL
CARDIGAN,9,2,yellow,intenso,tight,XL
CARDIGAN,9,2,red,claro,tight,L
CARDIGAN,9,2,yellow,intenso,tight,XXL
CARDIGAN,9,2,green,intenso,tight,X4XL
CARDIGAN,9,2,pink,intenso,tight,XL
CARDIGAN,9,2,pink,intenso,tight,XXL
CARDIGAN,9,2,pink,intenso,tight,XXXL
CARDIGAN,9,2,yellow,intenso,tight,XXXL
CARDIGAN,9,2,red,claro,tight,M
CARDIGAN,9,2,red,claro,tight,XL
CARDIGAN,9,2,red,claro,tight,XXL
CARDIGAN,9,2,red,claro,tight,XXXL
CARDIGAN,9,2,green,intenso,tight,XL
CARDIGAN,9,2,green,intenso,tight,XXXL
CARDIGAN,9,2,pink,intenso,tight,L
CARDIGAN,9,2,green,intenso,tight,M
CARDIGAN,9,2,green,intenso,tight,XXL
CARDIGAN,9,2,pink,intenso,tight,M
CARDIGAN,9,2,pink,intenso,tight,X4XL
SKIRT,9,1,red,intenso,straight,M
SKIRT,9,1,red,intenso,straight,XXL
SKIRT,9,1,red,intenso,straight,L
SKIRT,9,1,red,intenso,straight,XXXL
SKIRT,9,1,red,intenso,straight,S
SKIRT,9,1,red,intenso,straight,X4XL
SKIRT,9,1,red,intenso,straight,XL
SHORT,9,1,blue,intenso,straight,M
SHORT,9,1,blue,intenso,straight,L
SHORT,9,1,blue,intenso,straight,XS
SHORT,9,1,blue,intenso,straight,S
PANT,9,1,green,oscuro,tight,L
PANT,9,1,pink,intenso,tight,XS
PANT,9,1,pink,intenso,tight,XL
PANT,9,1,pink,suave,tight,S
PANT,9,1,green,oscuro,tight,S
PANT,9,1,green,oscuro,tight,M
PANT,9,1,pink,suave,tight,M
PANT,9,1,green,oscuro,tight,XS
PANT,9,1,pink,suave,tight,XS
PANT,9,1,pink,intenso,tight,S
PANT,9,1,pink,intenso,tight,M
PANT,9,1,green,oscuro,tight,XL
PANT,9,1,pink,intenso,tight,L
PANT,9,1,pink,suave,tight,L
PANT,9,1,pink,suave,tight,XL
JACKET,9,3,black,oscuro,tight,XS
JACKET,9,3,grey,claro,tight,S
JACKET,9,3,black,oscuro,tight,L
JACKET,9,3,grey,claro,tight,L
JACKET,9,3,grey,claro,tight,XS
JACKET,9,3,black,oscuro,tight,M
JACKET,9,3,black,oscuro,tight,XL
JACKET,9,3,grey,claro,tight,M
JACKET,9,3,grey,claro,tight,XL
JACKET,9,3,black,oscuro,tight,S
TOP,9,2,blue,oscuro,loose,S
TOP,9,2,blue,oscuro,loose,L
TOP,9,2,blue,oscuro,loose,M
TOP,9,2,blue,oscuro,loose,XXL
TOP,9,2,blue,oscuro,loose,XL
TOP,9,2,blue,oscuro,loose,M
TOP,9,2,blue,oscuro,loose,S
TOP,9,2,blue,oscuro,loose,L
TOP,9,2,blue,oscuro,loose,XXL
TOP,9,2,brown,suave,loose,S
TOP,9,2,brown,suave,loose,L
TOP,9,2,brown,suave,loose,M
TOP,9,2,blue,oscuro,loose,XL
TOP,9,2,brown,suave,loose,XL
TOP,9,2,brown,suave,loose,XXL
TSHIRT,9,2,black,oscuro,straight,L
TSHIRT,9,2,black,oscuro,straight,M
TSHIRT,9,2,red,intenso,straight,M
TSHIRT,9,2,black,oscuro,straight,S
TSHIRT,9,2,red,intenso,straight,S
TSHIRT,9,2,red,intenso,straight,L
TSHIRT,9,2,black,oscuro,straight,XS
TSHIRT,9,2,red,intenso,straight,XS
TSHIRT,9,2,blue,suave,straight,XXL
TSHIRT,9,2,brown,oscuro,straight,XL
TSHIRT,9,2,brown,oscuro,straight,L
TSHIRT,9,2,blue,suave,straight,L
TSHIRT,9,2,brown,oscuro,straight,S
TSHIRT,9,2,brown,oscuro,straight,M
TSHIRT,9,2,brown,oscuro,straight,XXL
TSHIRT,9,2,blue,suave,straight,S
TSHIRT,9,2,blue,suave,straight,XL
TSHIRT,9,2,blue,suave,straight,M
TOP,9,2,brown,claro,straight,L
TOP,9,2,brown,claro,straight,M
TOP,9,2,brown,claro,straight,S
TOP,9,2,pink,intenso,straight,L
TOP,9,2,pink,intenso,straight,S
TOP,9,2,pink,intenso,straight,M
TSHIRT,9,2,brown,suave,straight,XL
TSHIRT,9,2,brown,suave,straight,X4XL
TSHIRT,9,2,brown,suave,straight,XXL
TSHIRT,9,2,brown,suave,straight,XXXL
TSHIRT,9,2,brown,suave,straight,M
TSHIRT,9,2,brown,suave,straight,L
SKIRT,9,1,pink,intenso,straight,M
SKIRT,9,1,pink,intenso,straight,S
SKIRT,9,1,pink,intenso,straight,L
PARKA,9,3,blue,oscuro,straight,XL
PARKA,9,3,blue,oscuro,straight,X4XL
PARKA,9,3,blue,oscuro,straight,XXXL
PARKA,9,3,blue,oscuro,straight,XXL
JEANS,9,1,blue,oscuro,tight,X4XL
JEANS,9,1,blue,oscuro,tight,XXXL
JEANS,9,1,blue,oscuro,tight,XXL
JEANS,9,1,blue,oscuro,tight,XL
TSHIRT,9,2,yellow,suave,straight,XXL
TSHIRT,9,2,yellow,suave,straight,M
TSHIRT,9,2,yellow,suave,straight,L
TSHIRT,9,2,yellow,suave,straight,S
TSHIRT,9,2,yellow,suave,straight,XL
JACKET,9,3,orange,claro,straight,M
JACKET,9,3,orange,claro,straight,L
JACKET,9,3,orange,claro,straight,S
JACKET,9,3,orange,claro,straight,XL
JACKET,9,3,orange,claro,straight,XXL
SHORT,9,1,blue,oscuro,tight,M
SHORT,9,1,blue,oscuro,tight,XS
SHORT,9,1,green,intenso,tight,S
SHORT,9,1,red,oscuro,tight,XXL
SHORT,9,1,green,intenso,tight,M
SHORT,9,1,red,oscuro,tight,S
SHORT,9,1,red,oscuro,tight,XL
SHORT,9,1,green,intenso,tight,XS
SHORT,9,1,blue,oscuro,tight,S
SHORT,9,1,green,intenso,tight,XXL
SHORT,9,1,blue,oscuro,tight,XXL
SHORT,9,1,green,intenso,tight,L
SHORT,9,1,red,oscuro,tight,XS
SHORT,9,1,blue,oscuro,tight,XL
SHORT,9,1,red,oscuro,tight,L
SHORT,9,1,red,oscuro,tight,M
SHORT,9,1,blue,oscuro,tight,L
SHORT,9,1,green,intenso,tight,XL
TSHIRT,9,2,blue,intenso,straight,L
TSHIRT,9,2,blue,intenso,straight,XL
TSHIRT,9,2,blue,intenso,straight,XXL
TSHIRT,9,2,blue,intenso,straight,M
TSHIRT,9,2,blue,intenso,straight,S
TSHIRT,9,2,blue,intenso,straight,XXXL
SHIRT,9,2,blue,oscuro,straight,XL
SHIRT,9,2,blue,oscuro,straight,XXL
SHIRT,9,2,blue,oscuro,straight,L
SHIRT,9,2,blue,oscuro,straight,XXXL
SHIRT,9,2,blue,oscuro,straight,X4XL
TOP,9,2,black,oscuro,loose,XL
TOP,9,2,black,oscuro,loose,XXXL
TOP,9,2,black,oscuro,loose,L
TOP,9,2,black,oscuro,loose,X4XL
TOP,9,2,black,oscuro,loose,XXL
TOP,9,2,yellow,suave,straight,S
TOP,9,2,blue,oscuro,straight,L
TOP,9,2,green,claro,straight,M
TOP,9,2,blue,oscuro,straight,S
TOP,9,2,black,oscuro,straight,S
TOP,9,2,yellow,suave,straight,L
TOP,9,2,blue,oscuro,straight,M
TOP,9,2,green,claro,straight,L
TOP,9,2,green,claro,straight,S
TOP,9,2,black,oscuro,straight,L
TOP,9,2,black,oscuro,straight,M
TOP,9,2,yellow,suave,straight,M
TOP,9,2,brown,suave,tight,L
TOP,9,2,brown,suave,tight,XXXL
TOP,9,2,brown,suave,tight,XL
TOP,9,2,brown,suave,tight,XXL
TOP,9,2,brown,suave,tight,X4XL
JUMPSUIT,9,1,green,intenso,straight,L
JUMPSUIT,9,1,green,intenso,straight,XL
JUMPSUIT,9,1,green,intenso,straight,S
JUMPSUIT,9,1,green,intenso,straight,XS
JUMPSUIT,9,1,green,intenso,straight,M
TOP,9,2,black,oscuro,straight,S
TOP,9,2,white,claro,straight,L
TOP,9,2,white,claro,straight,M
TOP,9,2,black,oscuro,straight,L
TOP,9,2,black,oscuro,straight,M
TOP,9,2,brown,suave,straight,XL
TOP,9,2,black,oscuro,straight,XL
TOP,9,2,black,oscuro,straight,XS
TOP,9,2,red,oscuro,straight,XL
TOP,9,2,green,oscuro,straight,XL
TOP,9,2,red,oscuro,straight,L
TOP,9,2,white,claro,straight,XS
TOP,9,2,white,claro,straight,S
TOP,9,2,white,claro,straight,XXL
TOP,9,2,white,claro,straight,XL
SKIRT,9,1,brown,suave,straight,XXL
SKIRT,9,1,green,oscuro,straight,XL
SKIRT,9,1,green,oscuro,straight,S
SKIRT,9,1,green,oscuro,straight,M
SKIRT,9,1,green,oscuro,straight,L
SKIRT,9,1,brown,suave,straight,S
SKIRT,9,1,brown,suave,straight,XL
SKIRT,9,1,brown,suave,straight,L
SKIRT,9,1,green,oscuro,straight,XXL
SKIRT,9,1,brown,suave,straight,M
SWEATER,9,2,blue,oscuro,loose,M
SWEATER,9,2,black,oscuro,loose,M
SWEATER,9,2,grey,claro,loose,M
SWEATER,9,2,black,oscuro,loose,XS
SWEATER,9,2,black,oscuro,loose,XXL
SWEATER,9,2,grey,claro,loose,L
SWEATER,9,2,grey,claro,loose,XL
SWEATER,9,2,black,oscuro,loose,S
SWEATER,9,2,grey,claro,loose,XS
SWEATER,9,2,grey,claro,loose,S
SWEATER,9,2,blue,oscuro,loose,L
SWEATER,9,2,blue,oscuro,loose,XL
SWEATER,9,2,blue,oscuro,loose,XXL
SWEATER,9,2,black,oscuro,loose,XL
SWEATER,9,2,grey,claro,loose,XXL
SWEATER,9,2,blue,oscuro,loose,S
SWEATER,9,2,black,oscuro,loose,L
SWEATER,9,2,blue,oscuro,loose,XS
JACKET,9,3,black,oscuro,tight,XXL
JACKET,9,3,black,oscuro,tight,XL
JUMPSUIT,9,1,black,oscuro,straight,L
JUMPSUIT,9,1,black,oscuro,straight,M
JUMPSUIT,9,1,black,oscuro,straight,S
JUMPSUIT,9,1,black,oscuro,straight,XS
SKIRT,9,1,black,oscuro,straight,XS
SKIRT,9,1,black,oscuro,straight,M
SKIRT,9,1,black,oscuro,straight,L
SKIRT,9,1,black,oscuro,straight,S
SKIRT,9,1,black,oscuro,straight,XL
JEANS,9,1,grey,suave,tight,S
JEANS,9,1,grey,suave,tight,L
JEANS,9,1,brown,claro,tight,L
JEANS,9,1,brown,claro,tight,M
JEANS,9,1,blue,oscuro,tight,S
JEANS,9,1,green,intenso,tight,M
JEANS,9,1,brown,claro,tight,XS
JEANS,9,1,brown,claro,tight,S
JEANS,9,1,brown,claro,tight,XL
JEANS,9,1,red,oscuro,tight,M
JEANS,9,1,green,intenso,tight,S
JEANS,9,1,green,intenso,tight,XL
JEANS,9,1,green,intenso,tight,XS
JEANS,9,1,brown,suave,tight,S
JEANS,9,1,red,oscuro,tight,M
JEANS,9,1,grey,suave,tight,M
JEANS,9,1,red,oscuro,tight,S
JEANS,9,1,green,intenso,tight,L
JEANS,9,1,red,oscuro,tight,XL
JEANS,9,1,red,oscuro,tight,XS
JEANS,9,1,brown,suave,tight,XS
JEANS,9,1,red,oscuro,tight,L
JEANS,9,1,black,oscuro,tight,XL
JEANS,9,1,black,oscuro,tight,XS
JEANS,9,1,green,oscuro,tight,L
JEANS,9,1,green,oscuro,tight,XS
JEANS,9,1,brown,suave,tight,M
JEANS,9,1,brown,suave,tight,L
JEANS,9,1,brown,suave,tight,XL
JEANS,9,1,grey,suave,tight,XL
JEANS,9,1,grey,suave,tight,XS
JEANS,9,1,red,oscuro,tight,L
JEANS,9,1,blue,oscuro,tight,XL
JEANS,9,1,blue,oscuro,tight,M
JEANS,9,1,black,oscuro,tight,S
JEANS,9,1,green,oscuro,tight,M
JEANS,9,1,green,oscuro,tight,S
JEANS,9,1,green,oscuro,tight,XL
JEANS,9,1,black,oscuro,tight,L
JEANS,9,1,black,oscuro,tight,M
JEANS,9,1,red,oscuro,tight,S
JEANS,9,1,red,oscuro,tight,XL
JEANS,9,1,red,oscuro,tight,XS
JEANS,9,1,blue,oscuro,tight,L
JEANS,9,1,blue,oscuro,tight,XS
SHIRT,9,2,brown,suave,tight,XL
SHIRT,9,2,brown,suave,tight,L
SHIRT,9,2,brown,suave,tight,X4XL
SHIRT,9,2,brown,suave,tight,XXXL
SHIRT,9,2,brown,suave,tight,XXL
TSHIRT,9,2,white,claro,straight,L
TSHIRT,9,2,white,claro,straight,M
TSHIRT,9,2,white,claro,straight,S
SHIRT,9,2,white,claro,tight,XL
SHIRT,9,2,white,claro,tight,XXXL
SHIRT,9,2,white,claro,tight,X4XL
SHIRT,9,2,white,claro,tight,L
SHIRT,9,2,white,claro,tight,XXL
TSHIRT,9,2,pink,intenso,loose,M
TSHIRT,9,2,pink,intenso,loose,XS
TSHIRT,9,2,pink,intenso,loose,XL
TSHIRT,9,2,pink,intenso,loose,L
TSHIRT,9,2,pink,intenso,loose,S
TOP,9,2,purple,suave,loose,XL
TOP,9,2,purple,suave,loose,S
TOP,9,2,purple,suave,loose,L
TOP,9,2,purple,suave,loose,M
TOP,9,2,black,oscuro,straight,M
TOP,9,2,black,oscuro,straight,L
TOP,9,2,black,oscuro,straight,XS
TOP,9,2,black,oscuro,straight,XXL
TOP,9,2,black,oscuro,straight,S
TOP,9,2,black,oscuro,straight,XL
JEANS,9,1,blue,oscuro,tight,XXXL
JEANS,9,1,blue,oscuro,tight,X4XL
JEANS,9,1,blue,oscuro,tight,XL
JEANS,9,1,blue,oscuro,tight,XXL
JACKET,9,3,green,oscuro,straight,XL
JACKET,9,3,green,oscuro,straight,XS
JACKET,9,3,brown,suave,straight,M
JACKET,9,3,brown,suave,straight,S
JACKET,9,3,green,oscuro,straight,L
JACKET,9,3,brown,suave,straight,L
JACKET,9,3,green,oscuro,straight,S
JACKET,9,3,green,oscuro,straight,M
JACKET,9,3,brown,suave,straight,XL
JACKET,9,3,brown,suave,straight,XS
PANT,9,1,brown,claro,straight,L
PANT,9,1,brown,claro,straight,XL
PANT,9,1,brown,claro,straight,S
PANT,9,1,brown,claro,straight,XXL
PANT,9,1,brown,claro,straight,M
